agency_name,unique_id,user_code,post_url,post_topic,comment_text,comment_timestamp,sentiment_label,year
DOLE,CMT013,U0013,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Magandang Gabi po ako po ay Isang security guard.hingi lng po aq sna ng tulong n p dole ang aming agency s hindi Tamang pagpapasahod lgi po delay ang Sahod minsan po ay bale.at hanggang ngaun po ay wla p kminh nkukuhang 13 month .purse po b kminh magreklamo at ang kramihan s ksahan nmin ay malayong lugar at hindi po nmin kyang Mahama Sama Kya po naisipan ang mag chat po s inyo tags Bulacan po aq tnong q po kung purse kminh humingu ng tulong....slamat po...,2022-02-15 23:22:00,2022,Negative,magandang gabi security guardhingi lng aq sna tulong n p aming agency hindi tamang pagpapasahod lgi delay sahod minsan baleat hanggang ngaun wla p kminh nkukuhang month purse b kminh magreklamo kramihan ksahan nmin malayong lugar hindi nmin kyang mahama sama kya naisipan chat inyo tags bulacan aq tnong q purse kminh humingu tulongslamat
DOLE,CMT014,U0014,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,"Reply naman po kayo para alam ko po gagawin ko bukas, Sana po mapansin nyo naman msg ko kasi mag reklamo po ako sa employer ko😔",2022-01-18 12:27:00,2022,Neutral,reply alam gagawin bukas mapansin msg reklamo employer
DOLE,CMT015,U0015,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Hingi lang po ako Ng tulong padole ko Sana agency ko,2022-01-18 00:03:00,2022,Neutral,hingi tulong padole agency
DOLE,CMT016,U0016,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Bukas na po ba Dole Bulacan,2022-01-26 16:40:00,2022,Neutral,bukas bulacan
DOLE,CMT017,U0017,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Pwede po ba mag punta sa office ng SENA bukas? Reply po kayo please para kung hindi po pwede alam ko at hindi po ako mapagod😔,2022-01-18 10:12:00,2022,Neutral,punta office sena bukas reply please hindi alam hindi mapagod
DOLE,CMT018,U0018,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Ask ko lang po kung saan yung lugar ng SENA para makapag file ng reklamo? From Angeles City Pampanga po ako. At kung pwede pong face to face akong pumunta sa SENA office???,2022-01-17 16:38:00,2022,Neutral,ask lugar sena makapag file reklamo angeles city pampanga pong face face akong pumunta sena office
DOLE,CMT019,U0019,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Kelan po resume,2022-01-17 10:23:00,2022,Neutral,kelan resume
DOLE,CMT020,U0020,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Sana naman may magreply kasi minemessage ang DOLE ZAMBALES wala man lang response Dole Pfo Zambales,2022-01-22 22:46:00,2022,Neutral,magreply minemessage zambales man response pfo zambales
DOLE,CMT001,U0001,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,Hi Dole gusto ko lng po sana itanung inyo wlaa na ba kayo ibang na resolution sa pag angat ng mahirap na kababyan pilipino? puro lng kayo cash aid bakit d kayo mag provide ng trabaho at tangglin niyo po ang provicial rate ?,2022-01-26 15:02:00,2022,Negative,hi gusto lng itanung inyo wlaa ibang resolution angat mahirap kababyan pilipino puro lng cash aid bakit provide trabaho tangglin niyo provicial rate
DOLE,CMT002,U0002,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,"Hello po ,Gudafternun po tanong ko po Sana kung pwude pong magreklamo anak ko na makuha ng separation pay ,kasi tinanggal po sya sa wrk Nia sa Gasoline station nagkamali po sya ng konti binayaran nmn po Nia Yun,3,500 po Yun ,300 po Yung half day wrk Nia tas di nila alam n Yung tax nila daily 100pesos tama po b Yun n malaki Yung tax nila,pwude po kya sila magreklamo saseration nila eh mahigit 3years n po sya sa gasoline station n Yun eh hindi p po sya regular dun tnx God bless po sa inyong lahat Dyan sa DOLE",2022-03-18 14:29:00,2022,Negative,hello gudafternun tanong pwude pong magreklamo anak makuha separation pay tinanggal sya wrk nia gasoline station nagkamali sya konti binayaran nmn nia yun yun half day wrk nia tas di alam n tax daily pesos tama b yun n malaki tax nilapwude kya sila magreklamo saseration eh mahigit years n sya gasoline station n yun eh hindi p sya regular dun tnx god bless inyong
DOLE,CMT003,U0003,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,Pano po Yung ofw wala parin ako makuha work dito sana Makakuha din cash assistance,2022-01-28 07:37:00,2022,Neutral,pano ofw parin makuha work makakuha cash assistance
DOLE,CMT004,U0004,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,"What if n covid nkpg file n s sss n inackso ng agency, then months ago nkpgresign mkukuha k p rin po b ung ssscovid ko. Ibbigay p rin po n un ng agency. Slmt po s ssgot",2022-01-28 10:30:00,2022,Neutral,n covid nkpg file n sss n inackso agency months ago nkpgresign mkukuha k p rin b ung ssscovid ibbigay p rin n agency slmt ssgot
DOLE,CMT005,U0005,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,"Need help po, paano po pg hinde binigay ung sss covid ko n nfile k s ng agency, last october 2021 p po kc hanggang ngayon wala p rin",2022-01-28 10:28:00,2022,Neutral,need help paano pg hinde binigay ung sss covid n nfile k agency last october p kc hanggang ngayon p rin
DOLE,CMT006,U0006,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,"REQUESTING FOR: Emergency Assistance/ Cash Assistance
Dear, Sir/Madam
Magandang araw po bakit po kaya hanggang ngayon masama pa rin ang loob sa akin ng DOLE Cavite Provincial Office kasi po hanggang ngayon di po nila ako tinutulungan kahit pinansyal na support para sa aking pag-aaral. Nakakasama lang ng loob kasi po wala naman ako malaking nagawang pagkakamali noong ako ay GIP pa that time during my GIP days di ako aware noon sa nagawa ko, first time ko lang magka trabaho sa Government. Sana naman matulungan nila ako kahit di na ako makabalik sa kanilang opisina sa DOLE Cavite Provincial Office, kahit tulong pinansyal lang para sa aking pag-aaral at sa aking magulang na nakatakdang operahan, ayoko na po mahinto ulit sa pag-aaral ko baka po makagawa ako ng hindi mabuti sana po palipasin na nila yung sama ng loob sa akin ng DOLE Cavite at ng kanilang OIC kala ko ba ang DOLE tumutulong sa mga mahihirap na kagaya namin kahit sampung libo lang po para sa pang tuition fee ko at pang enrollment humihingi po ako ulit ng tulong sa inyo sana kahit pinansyal support na pera kahit di na po ako maging GIP ulit sa kanila ipasok niyo na lang ako sa ibang Government na nangangailangan ng mga kagaya ko na walang wala sa buhay mahirap lang kami di sapat ang kinikita ng mga magulang ko sa pagiging sidewalk vendor kaysa gumawa ng mali naiinggit nga po ako sa iba may trabaho sila pero ako wala para lang sa aking pag-aaral upang makapagtapos ako mahirap maghanap ng trabaho ngayon pandemya, dahil maraming hinihinging requirements tapos di ko pa sigurado kung matatanggap ako sa trabaho papasukan ko kung alam niyo lang po sobrang hirap maghanap ng trabaho kung kayo ang nasa kalagayan ko wala ako pera pang requirements sana po tulungan niyo ako ulit kahit di na ako makabalik sa opisina dahil alam ko may sama pa rin kayo ng loob sa akin.
Maraming salamat at Mabuhay kayo.
Sana naman mapansin niyo itong email ko sa inyo nagmamakaawa na po ako sa inyo DOLE Cavite at kahit sa ibang Government Office dito sa Cavite wala naman tumutulong sa akin ngayon may pandemya.
😥😭🙏😭🙏
Narito ang aking detalye:
Name: Haron R. Umpar
Age: 28 yrs. old
Address: 3280 ME I. Mangubat Street, Barangay Zone IV - Aguinaldo Highway Dasmariñas City, Cavite
School: National College of Science and Technology
Course: Bachelor of Secondary Education major in Filipino
Year Level: Second Year College
Schedule of Enrollment: February 7, 2022
Semester: Second Semester
Former DOLE - GIP                                           ",2022-02-02 21:10:00,2022,Negative,requesting emergency assistance cash assistance dear sirmadam magandang araw bakit hanggang ngayon masama rin loob akin cavite provincial office hanggang ngayon di tinutulungan kahit pinansyal support aking pagaaral nakakasama loob malaking nagawang pagkakamali noong gip time gip days di aware noon nagawa first time magka trabaho government matulungan kahit di makabalik kanilang opisina cavite provincial office kahit tulong pinansyal aking pagaaral aking magulang nakatakdang operahan ayoko mahinto ulit pagaaral baka makagawa hindi mabuti palipasin sama loob akin cavite kanilang oic kala tumutulong mahihirap kagaya kahit sampung libo pang tuition fee pang enrollment humihingi ulit tulong inyo kahit pinansyal support pera kahit di maging gip ulit kanila ipasok niyo ibang government nangangailangan kagaya walang buhay mahirap di sapat kinikita magulang pagiging sidewalk vendor kaysa gumawa mali naiinggit iba trabaho sila pero aking pagaaral upang makapagtapos mahirap maghanap trabaho ngayon pandemya dahil maraming hinihinging requirements tapos di sigurado matatanggap trabaho papasukan alam niyo sobrang hirap maghanap trabaho nasa kalagayan pera pang requirements tulungan niyo ulit kahit di makabalik opisina dahil alam sama rin loob akin maraming salamat mabuhay mapansin niyo itong email inyo nagmamakaawa inyo cavite kahit ibang government office cavite tumutulong akin ngayon pandemya narito aking detalye name haron r umpar age yrs old address mangubat street barangay zone iv aguinaldo highway dasmariñas city cavite school national college science technology course bachelor secondary education major filipino year level second year college schedule enrollment february semester second semester former gip
DOLE,CMT007,U0007,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,UODATED PA PO BA YAN ?,2022-02-07 21:50:00,2022,Neutral,uodated
DOLE,CMT008,U0008,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,Bakit po may GIP na sa Manila pero sa Cavite wala pa daw po,2022-02-03 13:54:00,2022,Neutral,bakit gip manila pero cavite
DOLE,CMT009,U0009,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,ung sa ofw bgay nyo muna unhin nyo kme!!,2022-01-28 23:45:00,2022,Neutral,ung ofw bgay muna unhin kme
DOLE,CMT010,U0010,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,GIF: sleep quarter moon,2022-01-29 14:41:00,2022,Neutral,gif sleep quarter moon
DOLE,CMT011,U0011,https://www.facebook.com/dole.centralluzon/posts/pfbid0F1apZb5sdbUXG5c8E2s1H8qzT6XZjZRYEuYEtPL1tni8pQcMAPWmzLnnpN6aqfzUl,financial aid,Apple Santos Abungan,2022-01-31 21:55:00,2022,Positive,apple santos abungan
DOLE,CMT012,U0012,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,How about DOLE Bataan Field Office?,2022-01-21 18:00:00,2022,Neutral,bataan field office
DOLE,CMT013,U0013,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Magandang Gabi po ako po ay Isang security guard.hingi lng po aq sna ng tulong n p dole ang aming agency s hindi Tamang pagpapasahod lgi po delay ang Sahod minsan po ay bale.at hanggang ngaun po ay wla p kminh nkukuhang 13 month .purse po b kminh magreklamo at ang kramihan s ksahan nmin ay malayong lugar at hindi po nmin kyang Mahama Sama Kya po naisipan ang mag chat po s inyo tags Bulacan po aq tnong q po kung purse kminh humingu ng tulong....slamat po...,2022-02-15 23:22:00,2022,Negative,magandang gabi security guardhingi lng aq sna tulong n p aming agency hindi tamang pagpapasahod lgi delay sahod minsan baleat hanggang ngaun wla p kminh nkukuhang month purse b kminh magreklamo kramihan ksahan nmin malayong lugar hindi nmin kyang mahama sama kya naisipan chat inyo tags bulacan aq tnong q purse kminh humingu tulongslamat
DOLE,CMT014,U0014,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,"Reply naman po kayo para alam ko po gagawin ko bukas, Sana po mapansin nyo naman msg ko kasi mag reklamo po ako sa employer ko😔",2022-01-18 12:27:00,2022,Neutral,reply alam gagawin bukas mapansin msg reklamo employer
DOLE,CMT015,U0015,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Hingi lang po ako Ng tulong padole ko Sana agency ko,2022-01-18 00:03:00,2022,Neutral,hingi tulong padole agency
DOLE,CMT016,U0016,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Bukas na po ba Dole Bulacan,2022-01-26 16:40:00,2022,Neutral,bukas bulacan
DOLE,CMT017,U0017,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Pwede po ba mag punta sa office ng SENA bukas? Reply po kayo please para kung hindi po pwede alam ko at hindi po ako mapagod😔,2022-01-18 10:12:00,2022,Neutral,punta office sena bukas reply please hindi alam hindi mapagod
DOLE,CMT018,U0018,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Ask ko lang po kung saan yung lugar ng SENA para makapag file ng reklamo? From Angeles City Pampanga po ako. At kung pwede pong face to face akong pumunta sa SENA office???,2022-01-17 16:38:00,2022,Neutral,ask lugar sena makapag file reklamo angeles city pampanga pong face face akong pumunta sena office
DOLE,CMT019,U0019,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Kelan po resume,2022-01-17 10:23:00,2022,Neutral,kelan resume
DOLE,CMT020,U0020,https://www.facebook.com/dole.centralluzon/posts/pfbid0we1XuKMuDoRGfL8HktpRmAHeWwkQcpWS332XjaaBAuHmiW2xyF3Jwqjskf7JKeqal,health,Sana naman may magreply kasi minemessage ang DOLE ZAMBALES wala man lang response Dole Pfo Zambales,2022-01-22 22:46:00,2022,Neutral,magreply minemessage zambales man response pfo zambales
DPWH,CMTDPWH_0010,0,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-19 01:44:00,2025.0,May mga bus naman kanina dumadaan,0,bus kanina dumadaan,Neutral
DPWH,CMTDPWH_0013,0,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-20 00:04:00,2025.0,palagyan sana ng mga reflectorize yung mga EWD.,0,palagyan reflectorize ewd,Neutral
DPWH,CMTDPWH_0014,0,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-18 19:59:00,2025.0,"Victory Liner, Inc. pati ba mga Bus?",0,victory liner inc pati bus,Positive
DPWH,CMTDPWH_0015,0,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-19 19:40:00,2025.0,light vehicles nga lang daw pu😭,0,light vehicles pu,Neutral
DPWH,CMTDPWH_0016,0,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-19 20:12:00,2025.0,ahhh so pansamantala via Bulawen na lahat ng daan ng mga Victory Liner Bus?,0,ahhh pansamantala via bulawen daan victory liner bus,Neutral
DPWH,CMTDPWH_0023,0,https://www.facebook.com/share/p/19Pt76hTUD/,advisory,2025-04-16 13:24:00,2025.0,meron pa kaya yan ngayon ?,0,meron ngayon,Neutral
DPWH,CMTDPWH_0024,0,https://www.facebook.com/share/p/19Pt76hTUD/,advisory,2025-04-16 14:08:00,2025.0,Baka wala naman na,0,baka,Neutral
DPWH,CMTDPWH_0025,0,https://www.facebook.com/share/p/19Pt76hTUD/,advisory,2025-04-16 08:23:00,2025.0,Baka kaya dumaan sa malico yung trailer?🤔 trailer “daw” to rmq?,0,baka dumaan malico trailer trailer rmq,Neutral
DPWH,CMTDPWH_0026,0,https://www.facebook.com/share/p/19Pt76hTUD/,advisory,2025-04-15 21:41:00,2025.0,ano po latest update? passable na po ba?,0,latest update passable,Neutral
DPWH,CMTDPWH_0027,0,https://www.facebook.com/share/p/19Pt76hTUD/,advisory,2025-04-17 07:22:00,2025.0,SA KARANGLAN PO YAN NUEVA,0,karanglan nueva,Neutral
DPWH,CMTDPWH_0030,0,https://www.facebook.com/share/p/19Pt76hTUD/,advisory,2025-04-16 07:13:00,2025.0,Nakalusot kami at 5am after 3h of traffic.,0,nakalusot h traffic,Neutral
DPWH,CMTDPWH_0065,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,lapit nalang ng aliaga saamin. Pm ka pag uwi mo kita tau sa tulay🤣🤣🤣,0,lapit nalang aliaga saamin pm uwi mo kita tau tulay,Neutral
DPWH,CMTDPWH_0066,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,roadtrip tayo... hahaha,0,roadtrip tayo hahaha,Neutral
DPWH,CMTDPWH_0067,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,basic takas papuntang Talavera WAHAHAHAHAHA,0,basic takas papuntang talavera wahahahahaha,Neutral
DPWH,CMTDPWH_0068,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,ito un sinasabi mong tulay?,0,sinasabi mong tulay,Neutral
DPWH,CMTDPWH_0069,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,ayan malapit nalang hehe,0,ayan malapit nalang hehe,Neutral
DPWH,CMTDPWH_0070,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,dipa ako nadaan dyan bess na bike nga minsan,0,dipa nadaan bess bike minsan,Neutral
DPWH,CMTDPWH_0071,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,kapit bahay,0,kapit bahay,Neutral
DPWH,CMTDPWH_0073,0,https://www.facebook.com/share/p/16Xjqr3qdJ/,infrastructure,,0.0,bukas dyan na ako,0,bukas,Neutral
DPWH,CMTDPWH_0079,0,https://www.facebook.com/share/p/1BBKS3zHCn/,infrastructure,,0.0,Application of retrofitting carbon fiber sir to reinforce the beam. Yan na po na ang karamihan na mga tulay ngayon retrofitting,0,application retrofitting carbon fiber sir reinforce beam karamihan tulay ngayon retrofitting,Neutral
DPWH,CMTDPWH_0080,0,https://www.facebook.com/share/p/1CzfP6gU7i/,advisory,,0.0,How about salacot Bridge in saan Miguel bulacan?,0,salacot bridge miguel bulacan,Neutral
DPWH,CMTDPWH_0010,,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-19 01:44:00,2025.0,May mga bus naman kanina dumadaan,0,bus kanina dumadaan,Neutral
DPWH,CMTDPWH_0013,,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-20 00:04:00,2025.0,palagyan sana ng mga reflectorize yung mga EWD.,0,palagyan reflectorize ewd,Neutral
DPWH,CMTDPWH_0014,,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-18 19:59:00,2025.0,"Victory Liner, Inc. pati ba mga Bus?",0,victory liner inc pati bus,Positive
DPWH,CMTDPWH_0015,,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-19 19:40:00,2025.0,light vehicles nga lang daw pu😭,0,light vehicles pu,Neutral
DPWH,CMTDPWH_0016,,https://www.facebook.com/share/p/1ACxQYyATS/,advisory,2025-07-19 20:12:00,2025.0,ahhh so pansamantala via Bulawen na lahat ng daan ng mga Victory Liner Bus?,0,ahhh pansamantala via bulawen daan victory liner bus,Neutral
